Call ID,Customer Company Name,Sentiment,CSAT Score,Call Timestamp,Reason,City,State,Channel,Response Time,Call Duration (in Minutes),Call Center,First Contact Resolution (FCR) Flag,Abandon Flag,Agent
DKK-82148905-w-347391-fU,Prime Associates,Positive,4,4/29/23 19:53,Service Outage,Detroit,California,Call-Center,Above SLA,23,Chicago/IL,N,Y,John Smith
DKK-58382833-w-730171-fU,Berge and Sons,Very Positive,2,2/6/23 8:04,Payment Issue,Detroit,New York,Chatbot,Above SLA,40,Los Angeles/CA,Y,N,John Smith
DKK-31594758-w-540684-fU,Pinnacle Group,Very Negative,1,8/7/23 15:50,New Service Inquiry,Phoenix,California,Call-Center,Within SLA,35,Chicago/IL,Y,Y,Daniel Lee
DKK-82439706-w-939763-fU,Prime Associates,Negative,5,6/4/23 7:29,Technical Support,Phoenix,New York,Call-Center,Above SLA,48,Los Angeles/CA,Y,N,Anita Patel
DKK-58272981-w-101936-fU,Global Ventures,Very Positive,4,12/1/23 9:54,Payment Issue,New York,New York,Call-Center,Within SLA,35,Dallas/TX,N,N,Sophia Garcia
DKK-40672377-w-409563-fU,Techtronics Ltd,Neutral,2,9/8/23 23:21,Service Outage,Phoenix,Arizona,Chatbot,Above SLA,50,Dallas/TX,N,Y,Linda Chen
DKK-91226679-w-377030-fU,Techtronics Ltd,Neutral,2,11/26/23 8:00,New Service Inquiry,Detroit,Texas,Call-Center,Above SLA,16,Dallas/TX,Y,N,David Kim
DKK-22328193-w-840311-fU,Nova Enterprises,Negative,5,10/24/23 17:32,Service Outage,New York,Illinois,Chatbot,Within SLA,26,Dallas/TX,Y,Y,Anita Patel
DKK-67859656-w-203375-fU,Techtronics Ltd,Negative,2,3/9/23 2:27,Payment Issue,Los Angeles,Illinois,Call-Center,Within SLA,20,New York/NY,Y,Y,John Smith
DKK-14096667-w-565193-fU,Delta Services,Negative,3,4/28/23 14:11,Payment Issue,San Jose,New York,Call-Center,Above SLA,2,New York/NY,Y,N,John Smith
DKK-20473663-w-230443-fU,Prime Associates,Negative,5,4/11/23 18:59,Payment Issue,San Jose,Arizona,Call-Center,Within SLA,36,Dallas/TX,N,N,Michael Brown
DKK-95766454-w-165487-fU,Omega Corp,Neutral,4,1/10/23 9:29,New Service Inquiry,Chicago,Arizona,Call-Center,Within SLA,57,New York/NY,Y,N,Sophia Garcia
DKK-91814099-w-106698-fU,Prime Associates,Very Positive,4,11/3/23 22:13,New Service Inquiry,San Diego,Illinois,Call-Center,Above SLA,9,Dallas/TX,Y,N,Linda Chen
DKK-69078777-w-690464-fU,Pinnacle Group,Positive,3,2/9/23 4:40,Payment Issue,Phoenix,California,Call-Center,Within SLA,38,New York/NY,Y,Y,John Smith
DKK-52989380-w-370506-fU,Techtronics Ltd,Very Negative,5,8/10/23 17:26,Technical Support,Dallas,Arizona,Chatbot,Within SLA,27,New York/NY,Y,N,Daniel Lee
DKK-67859656-w-203375-fU,Techtronics Ltd,Negative,2,3/9/23 2:27,Payment Issue,Los Angeles,Illinois,Call-Center,Within SLA,20,New York/NY,Y,Y,Anita Patel
DKK-33729092-w-758920-fU,Nova Enterprises,Neutral,1,5/16/23 20:36,Account Update,Chicago,California,Call-Center,Above SLA,30,New York/NY,Y,N,Anita Patel
DKK-66192168-w-730593-fU,Nova Enterprises,Very Negative,2,6/13/23 4:56,New Service Inquiry,Detroit,Arizona,Chatbot,Within SLA,34,Los Angeles/CA,Y,N,Daniel Lee
DKK-89112429-w-838847-fU,Alpha Solutions,Negative,1,2/18/23 13:18,New Service Inquiry,New York,Michigan,Call-Center,Within SLA,41,Los Angeles/CA,N,N,Sophia Garcia
DKK-54194598-w-431445-fU,Omega Corp,Neutral,2,6/23/23 6:23,Payment Issue,Phoenix,New York,Chatbot,Above SLA,31,New York/NY,Y,Y,Daniel Lee
DKK-62628129-w-693460-fU,Techtronics Ltd,Positive,4,3/9/23 13:43,Billing Question,Los Angeles,Michigan,Call-Center,Above SLA,45,Dallas/TX,Y,Y,Michael Brown
DKK-44010204-w-836541-fU,Global Ventures,Very Positive,3,11/8/23 2:32,Service Outage,Detroit,Arizona,Call-Center,Within SLA,7,Los Angeles/CA,N,Y,David Kim
DKK-98252196-w-424994-fU,Pinnacle Group,Positive,4,9/18/23 14:29,Payment Issue,Chicago,California,Call-Center,Above SLA,41,New York/NY,Y,Y,Sophia Garcia
DKK-15920077-w-946047-fU,Astro Tech,Negative,1,6/7/23 3:10,New Service Inquiry,Los Angeles,Texas,Call-Center,Above SLA,10,New York/NY,N,N,Anita Patel
DKK-75629504-w-976306-fU,Omega Corp,Very Positive,3,9/11/23 20:05,Billing Question,Houston,Texas,Chatbot,Above SLA,26,Dallas/TX,N,N,Sophia Garcia
DKK-64502416-w-534324-fU,Techtronics Ltd,Very Positive,1,12/14/23 7:52,New Service Inquiry,Chicago,Illinois,Chatbot,Within SLA,3,Los Angeles/CA,Y,N,Emily Johnson
DKK-86573961-w-746048-fU,Prime Associates,Neutral,4,10/30/23 7:11,Payment Issue,Detroit,New York,Chatbot,Above SLA,5,Dallas/TX,N,Y,David Kim
DKK-58810621-w-460435-fU,Nova Enterprises,Positive,4,1/28/23 23:25,Payment Issue,Houston,California,Chatbot,Within SLA,23,Los Angeles/CA,Y,Y,Emily Johnson
DKK-74679156-w-351054-fU,Omega Corp,Very Positive,4,6/10/23 3:05,Payment Issue,New York,Texas,Call-Center,Within SLA,60,Chicago/IL,Y,Y,Emily Johnson
DKK-14145972-w-615060-fU,Alpha Solutions,Very Positive,4,8/12/23 22:54,Technical Support,Detroit,New York,Call-Center,Above SLA,20,Los Angeles/CA,Y,Y,John Smith
DKK-95308901-w-383045-fU,Prime Associates,Positive,1,9/15/23 14:59,Payment Issue,Houston,Texas,Call-Center,Above SLA,37,Chicago/IL,Y,N,Anita Patel
DKK-54194598-w-431445-fU,Omega Corp,Neutral,2,6/23/23 6:23,Payment Issue,Phoenix,New York,Chatbot,Above SLA,31,New York/NY,Y,Y,David Kim
DKK-94529373-w-407855-fU,Omega Corp,Very Positive,5,10/25/23 20:44,Service Outage,Dallas,Illinois,Chatbot,Above SLA,33,Dallas/TX,Y,Y,Daniel Lee
DKK-70361115-w-966271-fU,Berge and Sons,Neutral,2,9/1/23 1:16,Account Update,Detroit,California,Chatbot,Above SLA,10,Los Angeles/CA,N,Y,Sophia Garcia
DKK-50203526-w-212754-fU,Nova Enterprises,Negative,4,10/16/23 6:42,Account Update,Los Angeles,Illinois,Chatbot,Within SLA,25,New York/NY,Y,N,David Kim
DKK-92929119-w-732903-fU,Berge and Sons,Neutral,2,11/23/23 2:40,New Service Inquiry,New York,Michigan,Chatbot,Within SLA,1,Chicago/IL,Y,N,Linda Chen
DKK-25011115-w-146045-fU,Global Ventures,Positive,5,9/13/23 3:00,New Service Inquiry,Phoenix,Michigan,Chatbot,Above SLA,42,Chicago/IL,N,Y,Anita Patel
DKK-60630515-w-783557-fU,Global Ventures,Very Negative,4,6/22/23 18:13,New Service Inquiry,San Diego,Texas,Call-Center,Above SLA,42,Dallas/TX,N,Y,Linda Chen
DKK-80481773-w-960627-fU,Global Ventures,Very Positive,5,9/12/23 16:39,Payment Issue,Phoenix,Texas,Call-Center,Above SLA,46,Dallas/TX,N,N,Michael Brown
DKK-68996513-w-197601-fU,Alpha Solutions,Very Negative,4,9/30/23 15:21,New Service Inquiry,Detroit,New York,Call-Center,Within SLA,1,Chicago/IL,Y,Y,Daniel Lee
DKK-57785169-w-750999-fU,Nova Enterprises,Very Negative,3,4/7/23 14:42,Technical Support,Phoenix,Arizona,Call-Center,Within SLA,41,Dallas/TX,Y,Y,Emily Johnson
DKK-65498864-w-127884-fU,Alpha Solutions,Neutral,5,9/12/23 21:38,Service Outage,New York,New York,Call-Center,Within SLA,30,New York/NY,Y,Y,Linda Chen
DKK-15298037-w-740529-fU,Techtronics Ltd,Negative,5,11/14/23 22:59,Account Update,New York,Texas,Chatbot,Above SLA,60,Chicago/IL,N,Y,Anita Patel
DKK-88079524-w-925209-fU,Nova Enterprises,Very Negative,1,12/5/23 11:29,New Service Inquiry,Houston,Arizona,Call-Center,Above SLA,54,Chicago/IL,Y,Y,Linda Chen
DKK-35201063-w-172509-fU,Delta Services,Neutral,5,5/1/23 8:46,Service Outage,Phoenix,New York,Call-Center,Within SLA,24,Los Angeles/CA,N,Y,Linda Chen
DKK-55045877-w-197015-fU,Omega Corp,Positive,3,12/23/23 23:03,New Service Inquiry,New York,Texas,Chatbot,Above SLA,12,Los Angeles/CA,Y,Y,David Kim
DKK-58078715-w-945628-fU,Berge and Sons,Positive,1,12/3/23 15:08,Billing Question,Houston,California,Chatbot,Above SLA,15,Dallas/TX,Y,N,John Smith
DKK-54194598-w-431445-fU,Omega Corp,Neutral,2,6/23/23 6:23,Payment Issue,Phoenix,New York,Chatbot,Above SLA,31,New York/NY,Y,Y,David Kim
DKK-27763421-w-419961-fU,Alpha Solutions,Very Negative,5,3/9/23 0:11,Payment Issue,San Jose,Arizona,Call-Center,Above SLA,26,New York/NY,N,N,Anita Patel
DKK-69993806-w-938759-fU,Techtronics Ltd,Negative,2,7/19/23 9:53,New Service Inquiry,New York,Illinois,Chatbot,Above SLA,45,Dallas/TX,Y,Y,Sophia Garcia
DKK-83353046-w-601662-fU,Berge and Sons,Very Negative,4,3/10/23 7:34,Payment Issue,Los Angeles,Illinois,Chatbot,Above SLA,4,Dallas/TX,N,N,Linda Chen
DKK-53935747-w-691971-fU,Techtronics Ltd,Negative,3,3/28/23 0:33,Account Update,San Jose,California,Call-Center,Above SLA,4,Dallas/TX,Y,N,Sophia Garcia
DKK-53209019-w-970218-fU,Delta Services,Negative,3,11/29/23 22:00,Payment Issue,San Antonio,Michigan,Call-Center,Within SLA,36,Dallas/TX,N,N,Michael Brown
DKK-46964750-w-376053-fU,Nova Enterprises,Negative,3,6/6/23 15:28,Payment Issue,Phoenix,Arizona,Call-Center,Within SLA,15,Chicago/IL,Y,N,David Kim
DKK-94662604-w-526523-fU,Astro Tech,Neutral,5,7/5/23 4:17,New Service Inquiry,Los Angeles,California,Chatbot,Within SLA,18,Dallas/TX,Y,N,Daniel Lee
DKK-85402182-w-153656-fU,Nova Enterprises,Neutral,2,8/27/23 8:27,Technical Support,San Antonio,Arizona,Chatbot,Within SLA,29,Los Angeles/CA,N,N,Daniel Lee
DKK-20697276-w-978792-fU,Astro Tech,Very Positive,3,6/23/23 2:09,Technical Support,Los Angeles,Illinois,Chatbot,Within SLA,21,Chicago/IL,Y,Y,Linda Chen
DKK-12167755-w-310253-fU,Nova Enterprises,Neutral,1,11/10/23 4:23,Technical Support,Chicago,Illinois,Call-Center,Above SLA,45,Los Angeles/CA,Y,Y,Daniel Lee
DKK-88640223-w-462065-fU,Berge and Sons,Neutral,1,7/30/23 23:43,Technical Support,San Jose,New York,Chatbot,Within SLA,9,Los Angeles/CA,N,Y,Michael Brown
DKK-24412906-w-131083-fU,Global Ventures,Very Positive,4,1/31/23 23:00,New Service Inquiry,Phoenix,California,Chatbot,Above SLA,5,Los Angeles/CA,N,Y,Linda Chen
DKK-57385539-w-787508-fU,Pinnacle Group,Very Positive,3,1/15/23 18:07,Payment Issue,San Jose,California,Call-Center,Above SLA,12,Los Angeles/CA,N,Y,John Smith
DKK-61071245-w-629430-fU,Delta Services,Negative,2,1/15/23 15:20,New Service Inquiry,Los Angeles,New York,Chatbot,Above SLA,3,Chicago/IL,N,N,John Smith
DKK-73832304-w-296455-fU,Nova Enterprises,Positive,4,10/17/23 6:13,Technical Support,Dallas,Illinois,Chatbot,Above SLA,6,Dallas/TX,N,Y,Anita Patel
DKK-15196408-w-384824-fU,Techtronics Ltd,Negative,3,1/9/23 23:55,Account Update,Detroit,New York,Call-Center,Within SLA,50,Dallas/TX,N,Y,Sophia Garcia
DKK-28164244-w-514149-fU,Alpha Solutions,Positive,1,11/10/23 5:40,Billing Question,San Diego,Arizona,Chatbot,Above SLA,38,New York/NY,N,N,Anita Patel
DKK-20697276-w-978792-fU,Astro Tech,Very Positive,3,6/23/23 2:09,Technical Support,Los Angeles,Illinois,Chatbot,Within SLA,21,Chicago/IL,Y,Y,Linda Chen
DKK-10435416-w-324233-fU,Berge and Sons,Very Positive,3,3/9/23 2:59,Account Update,Dallas,California,Call-Center,Within SLA,59,Chicago/IL,Y,N,Emily Johnson
DKK-65716191-w-165370-fU,Alpha Solutions,Neutral,2,1/20/23 11:07,Technical Support,San Antonio,New York,Chatbot,Above SLA,27,Los Angeles/CA,N,Y,Emily Johnson
DKK-20384469-w-511342-fU,Berge and Sons,Negative,1,1/17/23 14:59,New Service Inquiry,San Antonio,New York,Call-Center,Above SLA,28,Los Angeles/CA,N,Y,Sophia Garcia
DKK-28586106-w-727173-fU,Nova Enterprises,Negative,4,8/15/23 5:06,Payment Issue,Detroit,Michigan,Chatbot,Within SLA,30,Chicago/IL,Y,N,David Kim
DKK-89112429-w-838847-fU,Alpha Solutions,Negative,1,2/18/23 13:18,New Service Inquiry,New York,Michigan,Call-Center,Within SLA,41,Los Angeles/CA,N,N,Sophia Garcia
DKK-88350308-w-925080-fU,Omega Corp,Very Positive,5,1/2/23 11:27,Technical Support,San Jose,Arizona,Call-Center,Above SLA,47,Los Angeles/CA,N,Y,Sophia Garcia
DKK-56626448-w-923537-fU,Alpha Solutions,Very Positive,4,8/22/23 9:10,Service Outage,New York,California,Chatbot,Above SLA,30,Dallas/TX,N,Y,Anita Patel
DKK-89243675-w-517347-fU,Prime Associates,Neutral,2,5/6/23 22:28,New Service Inquiry,San Jose,California,Call-Center,Above SLA,43,Dallas/TX,N,Y,John Smith
DKK-16805157-w-428464-fU,Delta Services,Very Negative,2,2/14/23 1:56,New Service Inquiry,Houston,Illinois,Chatbot,Above SLA,51,Dallas/TX,Y,N,Emily Johnson
DKK-35905418-w-920797-fU,Global Ventures,Neutral,3,5/26/23 0:06,Account Update,San Antonio,Illinois,Chatbot,Within SLA,18,Los Angeles/CA,N,Y,Michael Brown
DKK-26038249-w-601944-fU,Astro Tech,Very Negative,1,6/15/23 0:36,New Service Inquiry,Chicago,Michigan,Chatbot,Within SLA,11,Dallas/TX,Y,N,Emily Johnson
DKK-53659339-w-122935-fU,Delta Services,Neutral,2,6/16/23 15:22,Account Update,Chicago,Illinois,Chatbot,Within SLA,6,Los Angeles/CA,Y,N,Anita Patel
DKK-36181777-w-945480-fU,Techtronics Ltd,Positive,2,12/24/23 4:23,Technical Support,Los Angeles,Michigan,Call-Center,Above SLA,30,Los Angeles/CA,Y,Y,Daniel Lee
DKK-64914309-w-254646-fU,Astro Tech,Positive,3,9/9/23 19:30,Service Outage,Houston,California,Call-Center,Above SLA,13,New York/NY,N,N,Sophia Garcia
DKK-52192718-w-848789-fU,Global Ventures,Positive,5,3/17/23 5:23,New Service Inquiry,New York,Arizona,Chatbot,Above SLA,55,Los Angeles/CA,N,N,Anita Patel
DKK-51380382-w-800188-fU,Astro Tech,Neutral,4,4/25/23 7:50,Service Outage,Detroit,New York,Call-Center,Within SLA,26,Dallas/TX,N,Y,Emily Johnson
DKK-75111297-w-958820-fU,Alpha Solutions,Negative,4,8/24/23 20:10,Billing Question,Detroit,Arizona,Call-Center,Above SLA,5,Los Angeles/CA,Y,Y,Daniel Lee
DKK-46964750-w-376053-fU,Nova Enterprises,Negative,3,6/6/23 15:28,Payment Issue,Phoenix,Arizona,Call-Center,Within SLA,15,Chicago/IL,Y,N,David Kim
DKK-88490347-w-105839-fU,Pinnacle Group,Very Positive,4,4/10/23 9:13,Payment Issue,Los Angeles,Texas,Chatbot,Within SLA,48,Los Angeles/CA,N,Y,David Kim
DKK-28586106-w-727173-fU,Nova Enterprises,Negative,4,8/15/23 5:06,Payment Issue,Detroit,Michigan,Chatbot,Within SLA,30,Chicago/IL,Y,N,Daniel Lee
DKK-49126271-w-610743-fU,Nova Enterprises,Positive,4,8/8/23 2:13,New Service Inquiry,San Antonio,Illinois,Call-Center,Above SLA,38,New York/NY,Y,N,John Smith
DKK-91226679-w-377030-fU,Techtronics Ltd,Neutral,2,11/26/23 8:00,New Service Inquiry,Detroit,Texas,Call-Center,Above SLA,16,Dallas/TX,Y,N,Michael Brown
DKK-56588659-w-896443-fU,Global Ventures,Positive,2,12/1/23 23:05,Technical Support,San Jose,New York,Call-Center,Above SLA,60,Los Angeles/CA,Y,Y,Sophia Garcia
DKK-68474425-w-963985-fU,Omega Corp,Negative,5,2/11/23 18:29,Technical Support,Detroit,New York,Call-Center,Above SLA,39,Dallas/TX,N,Y,Sophia Garcia
DKK-24140889-w-757406-fU,Global Ventures,Neutral,1,7/15/23 20:03,Technical Support,San Diego,California,Call-Center,Within SLA,58,Dallas/TX,Y,Y,Emily Johnson
DKK-17928455-w-562230-fU,Alpha Solutions,Neutral,1,1/21/23 4:01,Payment Issue,Los Angeles,Illinois,Call-Center,Within SLA,25,Chicago/IL,Y,Y,Anita Patel
DKK-60941783-w-783196-fU,Nova Enterprises,Neutral,5,2/4/23 5:11,Technical Support,Houston,New York,Call-Center,Within SLA,27,Los Angeles/CA,N,Y,Sophia Garcia
DKK-66983831-w-242694-fU,Global Ventures,Neutral,3,4/2/23 8:07,New Service Inquiry,New York,Michigan,Chatbot,Within SLA,28,New York/NY,Y,N,Linda Chen
DKK-24659356-w-102745-fU,Techtronics Ltd,Very Negative,1,5/25/23 13:41,Service Outage,Detroit,New York,Call-Center,Above SLA,49,Dallas/TX,N,Y,John Smith
DKK-94571321-w-161810-fU,Nova Enterprises,Neutral,2,5/5/23 23:07,Payment Issue,San Diego,California,Chatbot,Above SLA,55,Dallas/TX,Y,N,David Kim
DKK-26896170-w-729433-fU,Pinnacle Group,Very Positive,5,1/21/23 14:14,New Service Inquiry,Detroit,Texas,Call-Center,Above SLA,56,Chicago/IL,Y,Y,David Kim
DKK-34086621-w-135874-fU,Omega Corp,Negative,3,8/11/23 21:40,Payment Issue,Houston,Illinois,Chatbot,Above SLA,25,Chicago/IL,Y,N,Daniel Lee
DKK-56588659-w-896443-fU,Global Ventures,Positive,2,12/1/23 23:05,Technical Support,San Jose,New York,Call-Center,Above SLA,60,Los Angeles/CA,Y,Y,Sophia Garcia
DKK-10538024-w-476433-fU,Global Ventures,Positive,5,5/15/23 10:57,Service Outage,New York,California,Call-Center,Within SLA,23,Los Angeles/CA,N,Y,Emily Johnson
DKK-78311118-w-927561-fU,Techtronics Ltd,Negative,2,3/7/23 4:37,Service Outage,Phoenix,Texas,Chatbot,Above SLA,17,Dallas/TX,Y,Y,Daniel Lee
DKK-86573961-w-746048-fU,Prime Associates,Neutral,4,10/30/23 7:11,Payment Issue,Detroit,New York,Chatbot,Above SLA,5,Dallas/TX,N,Y,Michael Brown
DKK-97328595-w-718963-fU,Omega Corp,Very Positive,3,11/12/23 5:02,Technical Support,Chicago,Illinois,Call-Center,Above SLA,60,Los Angeles/CA,Y,N,Daniel Lee
DKK-83999305-w-408555-fU,Pinnacle Group,Very Negative,4,8/13/23 18:31,Payment Issue,San Jose,Illinois,Call-Center,Above SLA,23,Dallas/TX,Y,Y,Linda Chen
DKK-95308901-w-383045-fU,Prime Associates,Positive,1,9/15/23 14:59,Payment Issue,Houston,Texas,Call-Center,Above SLA,37,Chicago/IL,Y,N,Anita Patel
DKK-95425493-w-736315-fU,Berge and Sons,Neutral,4,7/14/23 2:02,Service Outage,Chicago,New York,Call-Center,Within SLA,38,Los Angeles/CA,Y,Y,Anita Patel
DKK-60630515-w-783557-fU,Delta Services,Very Negative,4,8/18/23 15:50,Payment Issue,Dallas,Texas,Call-Center,Above SLA,32,Los Angeles/CA,Y,Y,Daniel Lee
DKK-16807221-w-974236-fU,Prime Associates,Positive,5,4/17/23 14:39,Payment Issue,Dallas,Illinois,Chatbot,Above SLA,11,Dallas/TX,Y,Y,Michael Brown
DKK-77820819-w-947251-fU,Global Ventures,Very Positive,4,4/17/23 3:57,New Service Inquiry,San Jose,Michigan,Call-Center,Above SLA,25,Dallas/TX,Y,N,Emily Johnson
DKK-84416218-w-794185-fU,Global Ventures,Very Positive,4,5/23/23 8:36,Billing Question,Dallas,Texas,Call-Center,Within SLA,58,Chicago/IL,N,Y,Anita Patel
DKK-93802099-w-449057-fU,Astro Tech,Positive,4,7/16/23 1:15,Service Outage,Detroit,New York,Call-Center,Above SLA,12,Dallas/TX,N,N,Michael Brown
DKK-62318085-w-703202-fU,Omega Corp,Neutral,4,4/26/23 3:46,Technical Support,Houston,Illinois,Call-Center,Above SLA,25,New York/NY,Y,N,John Smith
DKK-56036776-w-673376-fU,Astro Tech,Neutral,2,7/27/23 3:45,Payment Issue,San Jose,New York,Call-Center,Above SLA,4,New York/NY,N,N,David Kim
DKK-34199498-w-889951-fU,Delta Services,Negative,1,1/7/23 8:16,New Service Inquiry,Dallas,New York,Chatbot,Within SLA,2,New York/NY,Y,Y,Anita Patel
DKK-66298649-w-953210-fU,Global Ventures,Positive,4,3/8/23 7:59,Technical Support,Detroit,Illinois,Call-Center,Above SLA,26,Dallas/TX,Y,N,David Kim
DKK-20697276-w-978792-fU,Astro Tech,Very Negative,2,9/9/23 3:10,New Service Inquiry,Chicago,Illinois,Chatbot,Within SLA,18,New York/NY,N,N,David Kim
DKK-22952481-w-157266-fU,Pinnacle Group,Neutral,1,11/17/23 11:12,Account Update,Los Angeles,Arizona,Chatbot,Above SLA,36,New York/NY,Y,Y,Emily Johnson
DKK-26896170-w-729433-fU,Pinnacle Group,Very Positive,5,1/21/23 14:14,New Service Inquiry,Detroit,Texas,Call-Center,Above SLA,56,Chicago/IL,Y,Y,David Kim
DKK-29454003-w-444493-fU,Pinnacle Group,Very Positive,4,2/16/23 21:21,Payment Issue,Los Angeles,New York,Call-Center,Within SLA,26,Dallas/TX,N,N,Michael Brown
DKK-49988955-w-565966-fU,Techtronics Ltd,Negative,4,11/26/23 8:29,New Service Inquiry,New York,Michigan,Call-Center,Above SLA,28,Chicago/IL,Y,N,Anita Patel
DKK-23078113-w-394136-fU,Astro Tech,Positive,2,10/4/23 7:50,New Service Inquiry,Los Angeles,Illinois,Call-Center,Within SLA,17,Dallas/TX,Y,Y,Linda Chen
DKK-50203526-w-212754-fU,Nova Enterprises,Negative,4,10/16/23 6:42,Account Update,Los Angeles,Illinois,Chatbot,Within SLA,25,New York/NY,Y,N,David Kim
DKK-55349554-w-127031-fU,Delta Services,Positive,2,5/16/23 20:23,Service Outage,Dallas,Illinois,Chatbot,Above SLA,19,Dallas/TX,Y,Y,Anita Patel
DKK-64226020-w-568340-fU,Nova Enterprises,Positive,5,11/21/23 16:26,New Service Inquiry,San Diego,Illinois,Chatbot,Above SLA,8,Chicago/IL,N,N,Sophia Garcia
DKK-14394615-w-350151-fU,Prime Associates,Neutral,4,4/26/23 23:53,Technical Support,San Diego,California,Call-Center,Above SLA,16,Chicago/IL,Y,N,Linda Chen
DKK-66682989-w-104028-fU,Alpha Solutions,Positive,3,11/19/23 1:57,Service Outage,San Antonio,Michigan,Call-Center,Above SLA,17,Chicago/IL,Y,N,Daniel Lee
DKK-59046231-w-553171-fU,Delta Services,Negative,3,3/9/23 1:07,New Service Inquiry,Phoenix,New York,Chatbot,Within SLA,36,Dallas/TX,N,Y,Emily Johnson
DKK-75575660-w-420662-fU,Alpha Solutions,Neutral,4,2/28/23 22:56,New Service Inquiry,Chicago,California,Chatbot,Within SLA,4,Dallas/TX,N,Y,Daniel Lee
DKK-62628129-w-693460-fU,Techtronics Ltd,Positive,4,3/9/23 13:43,Billing Question,Los Angeles,Michigan,Call-Center,Above SLA,45,Dallas/TX,Y,Y,Michael Brown
DKK-32172313-w-258483-fU,Alpha Solutions,Very Negative,3,1/10/23 18:36,Account Update,Houston,California,Call-Center,Above SLA,8,Chicago/IL,N,N,Daniel Lee
DKK-48713963-w-515245-fU,Alpha Solutions,Very Negative,4,3/3/23 8:26,Service Outage,Chicago,Michigan,Chatbot,Above SLA,30,New York/NY,N,Y,Daniel Lee
DKK-85265597-w-697848-fU,Nova Enterprises,Positive,5,12/8/23 20:39,New Service Inquiry,Los Angeles,Illinois,Chatbot,Within SLA,16,Los Angeles/CA,N,N,Linda Chen
DKK-90764853-w-577416-fU,Astro Tech,Neutral,5,11/22/23 0:42,New Service Inquiry,Houston,California,Call-Center,Within SLA,5,New York/NY,N,Y,Sophia Garcia
DKK-69957354-w-734625-fU,Alpha Solutions,Negative,4,6/14/23 1:39,Payment Issue,San Jose,Texas,Call-Center,Within SLA,48,New York/NY,Y,N,Sophia Garcia
DKK-29844647-w-194073-fU,Alpha Solutions,Very Positive,4,2/11/23 7:05,Payment Issue,Phoenix,Arizona,Chatbot,Above SLA,3,Los Angeles/CA,N,N,Emily Johnson
DKK-19836817-w-958626-fU,Alpha Solutions,Very Negative,4,5/10/23 21:14,Service Outage,San Antonio,California,Chatbot,Above SLA,6,Dallas/TX,Y,N,Anita Patel
DKK-59742066-w-371135-fU,Astro Tech,Negative,1,11/19/23 1:21,Technical Support,Phoenix,Michigan,Call-Center,Within SLA,3,New York/NY,N,Y,Anita Patel
DKK-69957354-w-734625-fU,Alpha Solutions,Negative,4,6/14/23 1:39,Payment Issue,San Jose,Texas,Call-Center,Within SLA,48,New York/NY,Y,N,Sophia Garcia
DKK-71543798-w-914858-fU,Prime Associates,Positive,1,7/5/23 2:17,Payment Issue,San Jose,Arizona,Call-Center,Within SLA,40,Chicago/IL,N,N,Michael Brown
DKK-40241735-w-411150-fU,Techtronics Ltd,Neutral,1,7/25/23 7:34,Service Outage,San Diego,California,Call-Center,Within SLA,43,Dallas/TX,Y,Y,Michael Brown
DKK-21482803-w-491622-fU,Berge and Sons,Very Negative,3,5/31/23 18:30,New Service Inquiry,Dallas,Texas,Chatbot,Within SLA,57,Chicago/IL,Y,Y,David Kim
DKK-21578722-w-941248-fU,Nova Enterprises,Positive,1,6/17/23 2:49,Technical Support,New York,Arizona,Chatbot,Within SLA,3,Dallas/TX,Y,N,Sophia Garcia
DKK-82549313-w-405168-fU,Astro Tech,Positive,5,11/21/23 0:50,Billing Question,New York,Texas,Chatbot,Above SLA,15,Los Angeles/CA,N,Y,John Smith
